ID;GUID;Model_ID;Feld_1;Feld_2;Feld_3;Feld_4;Feld_5;Feld_6;Feld_7;Feld_8;Feld_9;Feld_10;Feld_11;Feld_12;Feld_13;Tags
1586782687145;EFNW:bCIIX;1701908762985;1214;die Küche;la cocina;entra a la cocina y se prepara un té<br><br>la cocina alemana (die deutsche Küche), cocina mediterránea (mediterrane Küche), libro de cocina (Kochbuch);[sound:s5000_1214_spanisch.mp3];E18;nf;;;[sound:s5000_1214_seite3.mp3];;1214;2419;
1586782687146;o`aI_$%&m0;1701908762985;1216;"verdienen;<br>wert sein";merecer;este libro merece mención<br><br>se merece una buena bofetada (Ohrfeige)<br><br>sí, y se merecen que les cuentes la verdad (ja, und sie verdienen, dass du ihnen die Wahrheit erzählst [subj.]);[sound:s5000_1216_spanisch.mp3];E18;v;;"<img src=""subjuntivo.jpg"">";[sound:s5000_1216_seite3.mp3];;1216;2420;
1586782687147;C8V,+Nr_J#;1701908762985;1217;"die Masse;<br>der Teig";la masa;masa y peso son dos conceptos distintos de la física (Masse und Gewicht sind zwei unterschiedliche Begriffe der Physik)<br><br>los medios de comunicación de masas (die Massenmedien)<br><br>masa de bizcocho (Biskuitteig)<br><br>masa de hojaldre (Blätterteig);[sound:s5000_1217_spanisch.mp3];E18;nf;;;[sound:s5000_1217_seite3.mp3];;1217;2422;
1586782687148;oEKPtPXHU,;1701908762985;7067;"jemanden auf frischer Tat ertappen<br>(Ausdruck mit ""Teig"")";coger a alguien con las manos en la masa;oder: atrapar en el acto, atrapar in fraganti<br><br>wörtl.: jemanden mit den Händen im Teig fassen;[sound:s5000_7067_spanisch.mp3];E18;loc;;;[sound:s5000_7067_seite3.mp3];"<img src=""1217A.jpg"">";1217A;2423;
1586782687149;jyx]RE-iAu;1701908762985;1218;"enthüllen; offenbaren<br>(≠ poner de manifiesto)";revelar;Mozart reveló su genio musical a los seis<br><br>su rostro (Gesicht) revelaba la gran tensión a la que estaba sometido;[sound:s5000_1218_spanisch.mp3];E18;v;;;[sound:s5000_1218_seite3.mp3];;1218;2424;
1586782687150;tK{Q`q.C?^;1701908762985;3523;"die Offenbarung; <br>die Enthüllung";la revelación;"La Palabra de Dios no solo es verdad, sino que es revelación. (Gottes Wort ist nicht nur Wahrheit, es ist Offenbarung [beachte das ""que..."", das im Spanischen häufig verwendet wird, um eine Erklärung abzugeben oder etwas zu unterstreichen, etwa wie ""nämlich"" oder - im Bayrischen - ""fei""].) <br><br>esta revelación inquieta a una institución ... que se enorgullece de ser decente (diese Enthüllung ist beunruhigend für [beunruhigt] eine Institution ... die stolz darauf ist, [besonders] anständig zu sein)<br><br>weitere Bed.: die Offenlegung; die Eingebung";[sound:s5000_3523_spanisch.mp3];E18;nf;;;[sound:s5000_3523_seite3.mp3];;3523;2425; missing-media 
1586782687151;D-,%i}G4@a;1701908762985;1219;"reflektieren;<br>widerspiegeln";reflejar;se dice que era tan hermoso, con una mirada tan poderosa ... que hasta los estanques donde se miraba no podían reflejar su belleza (man sagt, er war so schön und hatte so einen machtvollen Blick, dass selbst die Teiche, in denen er sich ansah, seine Schönheit nicht reflektieren/widerspiegeln konnten)<br><br>los datos deberán reflejar la situación real en todo momento (die Daten müssen die reale Situation zu jeder Zeit widerspiegeln)<br><br>este poema refleja el interior del autor<br><br>reflexionar = überlegen, nachdenken;[sound:s5000_1219_spanisch.mp3];E18;v;;;[sound:s5000_1219_seite3.mp3];;1219;2426;
1586782687152;v$zyROrC#*;1701908762985;2561;"überlegen; nachdenken";reflexionar;mem: Reflexion<br><br>reflexiona muchos aspectos de su vida para poder ser ella misma y superar los problemas no resueltos (sie denkt über viele Aspekte ihres Lebens nach, um sie selbst sein zu können und die ungelösten Probleme zu überwinden)<br><br>reflejar = reflektieren, widerspiegeln;[sound:s5000_2561_spanisch.mp3];E18;v;;;[sound:s5000_2561_seite3.mp3];;2561;2427;
1586782687153;nGc5kPEZ*F;1701908762985;1220;"die Freude;<br>die Fröhlichkeit<br>(≠ felicidad)";la alegría;sentado en el mar, Jorge siente la alegría de la vida<br><br>estar loco de alegría;[sound:s5000_1220_spanisch.mp3];E18;nf;;;[sound:s5000_1220_seite3.mp3];;1220;2428; missing-media 
1586782687154;q>6%>Er`MO;1701908762985;7068;sich sehr freuen<br>(... gran ...);llevarse una gran alegría;la verdad es que me llevé una gran alegría cuando te nombraron director (in Wahrheit habe ich mich sehr gefreut, als sie dich zum Direktor ernannt haben);[sound:s5000_7068_spanisch.mp3];E18;loc;;;[sound:s5000_7068_seite3.mp3];"<img src=""1220A.jpg"">";1220A;2429; missing-media 
1586782687155;B*(Yf2ERKT;1701908762985;1221;"darlegen, erläutern; vortragen";exponer;mem und mögl. Bed.: exponieren (aussetzen)<br><br>el marido trató de exponer su verdadera situación económica (der Ehemann versuchte, seine tatsächliche wirtschaftliche Lage darzulegen)<br><br>auch »belichten«: para mí, la fotografía no es solo exponer película (für mich heißt Fotografie nicht nur [einen] Film [zu] belichten)<br><br>auch »aussetzen, exponieren«: no es algo a lo que quiera exponer a los niños (das ist nicht [gerade] etwas, dem ich die Kinder aussetzen möchte)<br><br>auch »aufdecken«: voy a exponer la verdad sobre ese hombre<br><br>ähnlich: explicar (erklären)  ⇒▯;[sound:s5000_1221_spanisch.mp3];E18;v;;;[sound:s5000_1221_seite3.mp3];;1221;2430;
1586782687156;Pw@&Y/#aMf;1701908762985;7069;sich (einer Sache) aussetzen;exponerse;mem und mögl. Bed.: sich exponieren<br><br>nadie quiere exponerse a estas críticas brutales (niemand will sich dieser brutalen Kritik [diesen brutalen Kritiken] aussetzen);[sound:s5000_7069_spanisch.mp3];E18;v;;;[sound:s5000_7069_seite3.mp3];;1221A;2431;
1586782687157;DDq54vBd5T;1701908762985;1317;"die Ausstellung;<br>die Darstellung";la exposición;mem und mögl. Bed.: die Exposition (z.B. gegenüber Strahlen, chemischen Substanzen ...)<br><br>exposición permanente, exposición itinerante (Dauerausstellung, Wanderausstellung)<br><br>entre su exposición oral y su informe escrito existen discrepancias significativas (zwischen Ihrer mündlichen Darstellung und Ihrem schriftlichen Bericht gibt es erhebliche Diskrepanzen)<br><br>la exposición excesiva de la piel al sol puede provocar quemaduras (übermäßige Sonnenexposition der Haut kann Verbrennungen verursachen)<br><br>auch: Belichtung/Belichtungszeit <br><br>ähnlich: la exhibición (die Ausstellung, die Vorführung)  ⇒▯<br><br>Bild: Expo Zaragoza 2008;[sound:s5000_1317_spanisch.mp3];E18;nf;;;[sound:s5000_1317_seite3.mp3];"<img src=""1317.jpg"">";1317;2432; missing-media 
1586782687158;D,WBHUk@:=;1701908762985;1223;"geeignet; richtig; angemessen<br>(a..., ≠ apropiado)  ";adecuado;"mem und mögl. Bed.: adäquat<br><br>él es adecuado para el trabajo<br><br>tomasteis la decisión adecuada<br><br>un castigo adecuado (eine angemessene Bestrafung)<br><br>4 x »angemessen, angebracht« (in Klammern die ""Bedeutungsrichtung""): adecuado (geeignet > adäquat), apropiado (passend), conveniente (schicklich > konventionell), oportuno (zweckmäßig, günstig > opportun)";[sound:s5000_1223_spanisch.mp3];E18;adj;;;[sound:s5000_1223_seite3.mp3];;1223;2433;
1586782687159;oBn=.Bdzl:;1701908762985;1224;"verbinden;<br>in Verbindung bringen;<br>(refl.) zusammenhängen<br>(≠ conectar, enlazar, vincular, ligar)";relacionar;"mem: la relación; (engl.) the relation <br><br>este lugar te relaciona con tu antigua vida, Susana<br><br>lo relacioné con alguien que conocí hace mucho tiempo<br><br>cada órgano (Organ) se relaciona al otro";[sound:s5000_1224_spanisch.mp3];E18;v;;"<img src=""reflexivo.jpg"">";[sound:s5000_1224_seite3.mp3];;1224;2434;
1586782687160;vfxJB^]Z&h;1701908762985;1225;beherrschen;dominar;mem und mögl. Bed.: dominieren <br><br>podría haber crecido con una necesidad desesperada de dominar y controlar (vielleicht ist er mit dem verzweifelten Bedürfnis aufgewachsen [könnte aufgewachsen sein], zu beherrschen/dominieren und zu kontrollieren)<br><br>dominaba tres lenguas: el francés, el inglés y el alemán<br><br>el mercado laboral científico sigue estando dominado (wird weiterhin beherrscht/dominiert) por los hombres;[sound:s5000_1225_spanisch.mp3];E18;v;;;[sound:s5000_1225_seite3.mp3];"<img src=""1225.jpg"">";1225;2436;
1586782687161;CAkwO#@D}/;1701908762985;1226;"trotz; obwohl<br>(p...)";pese (a/a que);pese a = trotz, pese a que = obwohl:<br><br>en el podio hoy pese a su enfermedad: ... (heute trotz seiner Krankheit auf dem Podium: ...)<br><br>no le sirvieron las excusas pese a que eran ciertas (die Ausreden nützten ihr nichts, obwohl sie stimmten)<br><br>3 x trotz: a pesar de, pese a, aun con<br>5 x obwohl: aunque, a pesar de que, pese a que, si bien, aun cuando;[sound:s5000_1226_spanisch.mp3];E18;conj;;;[sound:s5000_1226_seite3.mp3];;1226;2437;
1586782687162;IcNku=#qT=;1701908762985;1227;britisch;británico;quise contártelo, pero ella siempre decía que eras muy británico (du seist [dafür] zu britisch)<br><br>el británico / la británica = der Brite, der Engländer (m/f)<br><br>Bild: Britisches Rekrutierungsposter (1920) ;[sound:s5000_1227_spanisch.mp3];E18;adj;;;[sound:s5000_1227_seite3.mp3];"<img src=""1227.jpg"">";1227;2438; missing-media 
1586782687163;F#$T9L3|V3;1701908762985;1228;"erfahren; herausfinden; verstehen";enterarse (de);beachte: enterarse de algo por alguien = etwas von jemandem erfahren<br><br>hasta de esto, he tenido que enterarme por tu amiga (sogar das musste ich [erst] von deiner Freundin erfahren)<br><br>si nos morimos mañana ... nadie se enterará (wenn wir morgen sterben ... wird es niemand herausfinden [beachte, dass «enterarse» im Spanischen kein Objekt benötigt!])<br><br>ahora mismo, no me estoy enterando de nada (jetzt verstehe ich [zum Beispiel gerade] Null)<br><br>Anm.: «enterarse» ist ein sehr wichtiges und vielseitiges Verb, das man sich wegen seiner reflexiven Form gut einprägen sollte (Etymologie: lat. integrare, [wieder] aufnehmen)<br><br>ähnlich: darse cuenta (bemerken, erkennen)  ⇒▯;[sound:s5000_1228_spanisch.mp3];E18;v;;;[sound:s5000_1228_seite3.mp3];;1228;2439;
1586782687164;j,|S9|H/Cu;1701908762985;7070;er blättert (die Seiten) um, ohne (überhaupt) zu verstehen, was er liest;pasa las páginas sin enterarse de lo que está leyendo;"oder: da vuelta las páginas sin (siquiera) entender/comprender lo que lee; pasa las hojas sin (incluso) darse cuenta de lo que está leyendo";[sound:s5000_7070_spanisch.mp3];E18;esp;;;[sound:s5000_7070_seite3.mp3];;1228A;2440; missing-media 
1586782687165;x[UzUEz6u^;1701908762985;7071;Der kann was erleben!;¡Ese se va a enterar!;wörtl.: der wird erfahren/herausfinden! = der wird sein blaues Wunder erleben <br><br>Bild: Die schimpfende Frau und das gackernde Huhn (Nach Pieter Bruegel dem Ältern, 1525 - 1569) <br><br>Anm.: Wir erinnern: Sätze und auch Bilder in diesem Kurs stellen sprachliche und historische Realitäten dar (hier den Topos des wie ein Huhn schimpfenden Weibs), ohne diese zu bewerten.;[sound:s5000_7071_spanisch.mp3];E18;loc;;;;"<img src=""1228B.jpg"">";1228B;2441; missing-media 
1586782687166;JdZnf/R5Et;1701908762985;1229;"das Phänomen;<br>die Erscheinung";el fenómeno;un rayo es un fenómeno eléctrico (Blitze sind ein elektrisches Phänomen)<br><br>este fenómeno es muy fácil de explicar (diese Erscheinung ist sehr leicht zu erklären) <br><br>el fenómeno (seltener: capricho) de la naturaleza = die Laune der Natur;[sound:s5000_1229_spanisch.mp3];E18;nm;;;[sound:s5000_1229_seite3.mp3];;1229;2442; missing-media 
1586782687167;b#n?Qh/T]e;1701908762985;1230;"musikalisch;<br>Musik-";musical;tienes talento musical<br><br>comedia musical (Musical)<br><br>fondo musical (Hintergrundmusik)<br><br>velada musical (Musikabend [velada = Abend, Soiree]);[sound:s5000_1230_spanisch.mp3];E18;adj;;;[sound:s5000_1230_seite3.mp3];;1230;2444;
1586782687168;"c;{>F)9xxC";1701908762985;1232;der Spiegel;el espejo;¡Espejito, espejito! Espejo mágico, ¿quién es en este reino la más hermosa?<br><br>espejo retrovisor (Rückspiegel);[sound:s5000_1232_spanisch.mp3];E18;nm;;;[sound:s5000_1232_seite3.mp3];"<img src=""1232.jpg"">";1232;2445;
1586782687169;HR6e%.3&+];1701908762985;1233;"trotzdem; jedoch<br>(≠ aun así, sin embargo)";no obstante;"no obstante, parece haber indicios de una mejora reciente (es scheint jedoch neuerdings Anzeichen einer Verbesserung zu geben)<br><br>weitere Bed.: dennoch; nichtsdestotrotz; dessen ungeachtet; gleichwohl; indes<br><br>3 x trotzdem: sin embargo, aun así, no obstante";[sound:s5000_1233_spanisch.mp3];E18;adj;;;[sound:s5000_1233_seite3.mp3];;1233;2446;
1586782687170;oQB,V*Eq6|;1701908762985;905;"die Armee;<br>das Heer";el ejército ;mem: exerzieren<br><br>eso le impidió seguir la ofensiva contra el ejército iraquí hasta el final (das hinderte ihn daran, die Offensive gegen die irakische Armee bis zum Ende fortzusetzen);[sound:s5000_905_spanisch.mp3];E18;nm;;;[sound:s5000_905_seite3.mp3];;0905;2447; missing-media 
1586782687171;zNGSCXb&5!;1701908762985;1162;"die Ausübung; die Übung;<br>das Geschäftsjahr";el ejercicio;mem: Exerzitien abhalten (geistliche Übungen, z.B. für Mönche)<br><br>le deseo todo el éxito posible en el ejercicio de su cargo durante los próximos años (ich wünsche Ihnen bei der Ausübung Ihres Amtes in den kommenden Jahren jeden [erdenklichen] Erfolg)<br><br>esto no es un ejercicio, soldado<br><br>no parece haberse pagado ningún dividendo por el ejercicio 2015 (für das Geschäftsjahr 2015 scheint keinerlei Dividende gezahlt worden zu sein);[sound:s5000_1162_spanisch.mp3];E18;nm;;;[sound:s5000_1162_seite3.mp3];;1162;2448;
1586782687172;yQJ*I6-Ntf;1701908762985;7072;die tatsächliche Ausübung des Rechtes auf Arbeit;el ejercicio real del derecho al trabajo;oder: ... ejercicio efectivo ...<br><br>el ejercicio real del derecho al trabajo es esencial para la integración social de los solicitantes de asilo (die faktische Ausübung des Rechts auf Arbeit ist für die soziale Integration von Asylbewerbern von wesentlicher Bedeutung);[sound:s5000_7072_spanisch.mp3];E18;exp;;;[sound:s5000_7072_seite3.mp3];;1162A;2449;
1586782687173;ID-.Ds@sqE;1701908762985;7073;"in Ausübung; <br>amtierend; <br>praktizierend";en ejercicio;insultar a un oficial en ejercicio de sus funciones (einen Beamten in Ausübung seines Amtes zu beleidigen)<br><br>el Secretario General en ejercicio (der amtierende Generalsekretär)<br><br>abogado en ejercicio (praktizierender Anwalt) <br><br>ähnlich: ejecutivo (ausübend, leitend)  ⇒▯;[sound:s5000_7073_spanisch.mp3];E18;loc;;;[sound:s5000_7073_seite3.mp3];;1162B;2450;
1586782687174;n<m=[|v3=k;1701908762985;1234;ausüben <br>(≠ practicar);ejercer;"ejercer un oficio o una profesión, ejercer el mando, ejercer presión (Gewerbe betreiben; Beruf, Herrschaft oder Druck ausüben)<br><br>ejercer sus derechos (seine Rechte wahrnehmen)<br><br>vendrían al pueblo con intenciones de ejercer sus profesiones (sie kämen mit der Absicht [Absichten] in das Dorf, ihre Berufe auszuüben) <br><br>ähnlich: ejecutar (ausführen, vollstrecken)  ⇒▯";[sound:s5000_1234_spanisch.mp3];E18;v;;;[sound:s5000_1234_seite3.mp3];;1234;2451;
1586782687175;CSw9]BX09T;1701908762985;1238;"die Gattung;<br>das Geschlecht;<br>die Art";el género;mem und mögl. Bed.: das Genre<br><br>arándanos rojos, arándanos y demás frutos del género «Vaccinium» (Preiselbeeren, Heidelbeeren und andere Früchte der Gattung Vaccinium)<br><br>tendremos también en cuenta los aspectos relacionados con el género (wir werden auch die geschlechtsbezogenen Aspekte berücksichtigen)<br><br>no habrá una segunda oportunidad de este género (eine zweite Chance dieser Art wird es nicht geben);[sound:s5000_1238_spanisch.mp3];E18;nm;;;[sound:s5000_1238_seite3.mp3];"<img src=""1238.jpg"">";1238;2453; missing-media 
1586782687176;K_R)H!0+8c;1701908762985;1239;"der Eigentümer;<br>der Besitzer (m/f)<br>(≠ propietario)";el dueño  :  la dueña;un señor que era el dueño y señor de la pequeña empresa<br><br>Anm.: propietario und dueño gilt für Immobilien, der Besitzer von Aktien oder Werten heißt poseedor;[sound:s5000_1239_spanisch.mp3];E18;nm;;;[sound:s5000_1239_seite3.mp3];;1239;2454; missing-media 
1586782687177;G`TYlvJddM;1701908762985;1240;der Mond;la luna;luna creciente y luna menguante (abnehmend)<br><br>la sonata claro de luna (die Mondscheinsonate)<br><br>a la luz de la luna (im Mondlicht)<br><br>media luna (Halbmond)<br><br>auch »Glasscheibe, Windschutzscheibe«:<br><br>reparan daños de las lunas del coche gratis<br><br>quedarse a la luna de Valencia (das Nachsehen haben, leer ausgehen);[sound:s5000_1240_spanisch.mp3];E18;nf;;;[sound:s5000_1240_seite3.mp3];"<img src=""1240.jpg"">";1240;2455;
1586782687178;Nf0|-+kASt;1701908762985;8054;"geistesabwesend sein;<br>weggetreten sein<br>(Ausdruck mit ""Mond"")<br>";estar en la luna;parece que estás en la luna<br><br>auch: auf der Leitung stehen (etwas nicht sofort begreifen)<br><br>auch: nicht auf dem Boden der Tatsachen stehen, die Bodenhaftung verloren haben;[sound:s5000_8054_spanisch.mp3];E18;nf;;;[sound:s5000_8054_seite3.mp3];"<img src=""1240A.jpg"">";1240A;2456;
1586782687179;Mpd!w0BSF7;1701908762985;1241;"ausbreiten, aufhängen;<br>tendieren, neigen zu";tender;Como una vez que estaba en el jardín ayudando a mi madre a tender la ropa... <br><br>Era un buen escritor, pero sus descripciones tendían a ser espeluznantes (gruselig).<br><br>Anm.: Die beiden Bedeutungsbereiche (ausbreiten / tendieren) hängen zwar etymologisch zusammen (lat. tendere = straffziehen, irgendwo hin ziehen), sind im Gebrauch jedoch getrennt. In tendencia ist nur die eine Bedeutung vorhanden (tendieren), in tendido nur die andere (ausbreiten).;[sound:s5000_1241_spanisch.mp3];E18;v;;;[sound:s5000_1241_seite3.mp3];;1241;2457;
1586782687180;u&=4d,-y?_;1701908762985;1287;"der Trend; die Tendenz;<br>die Neigung<br>(≠ inclinación)";la tendencia;los primeros meses de 2018 confirman (bestätigen) esta tendencia<br><br>la tendencia de ver a los demás como menos humanos que nosotros es universal (die Neigung, die anderen als weniger menschlich zu betrachten als uns [selbst], ist universell)<br><br>tendencia al alza/descendente (Aufwärtstrend/Abwärtstrend);[sound:s5000_1287_spanisch.mp3];E18;nf;;;[sound:s5000_1287_seite3.mp3];;1287;2458;
1586782687181;fyV?>ET([l;1701908762985;1243;"konkret;<br>bestimmt";concreto;tengo un cliente concreto que está interesado en cosechas raras (ich habe einen bestimmten Kunden, der an seltenen Jahrgängen [Ernten] interessiert ist);[sound:s5000_1243_spanisch.mp3];E18;adj;;;[sound:s5000_1243_seite3.mp3];;1243;2459;
1586782687182;n?%SCq@|Jh;1701908762985;1244;die Frist;el plazo;dos semanas es un plazo irrazonable (zwei Wochen sind eine unzumutbare [unvernünftige] Frist)<br><br>cumplir un plazo (eine Frist/einen Termin einhalten)<br><br>auch »die Rate«: he comprado un televisor a plazos<br><br>2 x Termin: bei «plazo» liegt der Schwerpunkt auf der Frist, bei «fecha» auf dem Zeitpunkt;[sound:s5000_1244_spanisch.mp3];E18;nm;;;[sound:s5000_1244_seite3.mp3];;1244;2460;
1586782687183;L4UJ=gtiQ`;1701908762985;7074;"rechtzeitig; <br>fristgerecht";dentro del plazo;le mandaremos el documento dentro del plazo<br><br>fuera del plazo (nicht fristgerecht);[sound:s5000_7074_spanisch.mp3];E18;loc;;;[sound:s5000_7074_seite3.mp3];;1244A;2461;
1586782687184;G?+@g`B*c5;1701908762985;7075;kurzfristig, auf kurze Sicht<br>-<br>langfristig, auf lange Sicht;a corto plazo <br>-<br>a largo plazo;esto no cambiará mucho la situación a corto plazo<br><br>no hay otra forma de lograr una buena cooperación a largo plazo<br><br>entsprechend: a medio plazo = mittelfristig;[sound:s5000_7075_spanisch.mp3];E18;loc;;;[sound:s5000_7075_seite3.mp3];;1244B;2462;
1586782687185;E4uh@RpF&);1701908762985;1246;"schrecklich; furchtbar<br>(≠ horrible, tremendo, espantoso)";terrible;no he visto nunca algo tan terrible como la guerra (ich habe nie etwas so furchtbares wie den Krieg gesehen)<br><br>es terrible que no pueda hablar con él <br><br>Bild: Iwan der Schreckliche (Film von Sergei Eisenstein, 1944);[sound:s5000_1246_spanisch.mp3];E18;adj;;;[sound:s5000_1246_seite3.mp3];"<img src=""1246.jpg"">";1246;2463;
1586782687186;"JN@2;`FbxS";1701908762985;7076;etwas schreckliches wird gleich geschehen;algo terrible está por suceder;"oder: algo horrible está a punto de ocurrir/pasar<br><br>estar por (+ Infinitiv) = estar a punto de (+ Infinitiv) = im Begriff sein, zu ...; kurz davor sein, zu ... <br><br>Bild: Nosferatu – Eine Symphonie des Grauens (Friedrich Wilhelm Murnau, 1922)";[sound:s5000_7076_spanisch.mp3];E18;per;;;[sound:s5000_7076_seite3.mp3];"<img src=""1246A.jpg"">";1246A;2464; missing-media 
1586782687187;AC*1GFAE[?;1701908762985;1247;"empfehlen; <br>raten";recomendar (irr.);"me recomendó que leyera las instrucciones <br><br>ähnlich: proponer, sugerir (vorschlagen)  ⇒▯▯<br><br>irr.: recomiendo...; que recomiende";[sound:s5000_1247_spanisch.mp3];E18;v;;;[sound:s5000_1247_seite3.mp3];;1247;2465;
1586782687188;s0B}&LoA-6;1701908762985;2719;die Empfehlung;la recomendación;había tomado en serio la recomendación del médico: ejercicio moderado<br><br>4 x Vorschlag: propuesta, sugerencia (Anregung), proposición (Antrag), recomendación (Empfehlung);[sound:s5000_2719_spanisch.mp3];E18;nf;;;[sound:s5000_2719_seite3.mp3];;2719;2466; missing-media 
1586782687189;JI&~=i8/<$;1701908762985;1248;"genehmigen;<br>verabschieden (Gesetz);<br>bestehen (Prüfung)";aprobar;"mem: (engl.) to approve of (genehmigen, zustimmen) <br><br>Procede, por tanto, aprobar la flubendiamida. (Es ist daher angezeigt, [die Zulassung von] Flubendiamid zu genehmigen.)<br><br>no basta con aprobar nuevas leyes (es genügt nicht, [einfach nur] neue Gesetze zu verabschieden [beachte ""bastar con""])<br><br>estudian muchísimo para aprobar el examen<br><br>auch »billigen, gutheißen, befürworten«";[sound:s5000_1248_spanisch.mp3];E18;v;;;[sound:s5000_1248_seite3.mp3];;1248;2467;
1586782687190;bcF7|N]M{I;1701908762985;7077;ich stimme den Bedingungen zu;apruebo las condiciones;oder: estoy de acuerdo con las condiciones (am geläufigsten)<br><br>acepto las condiciones <br><br>accedo a las condiciones;[sound:s5000_7077_spanisch.mp3];E18;loc;;;[sound:s5000_7077_seite3.mp3];;1248A;2468;
1586782687191;vzniP^=@|{;1701908762985;2993;"die Zustimmung;<br>die Billigung;<br>die Genehmigung";la aprobación;el Parlamento deniega por consiguiente su aprobación a la celebración del acuerdo (das Parlament verweigerte daher seine Zustimmung zum Abschluss des Abkommens)<br><br>tomará un tiempo (es wird etwas dauern) recibir la aprobación;[sound:s5000_2993_spanisch.mp3];E18;nf;;;[sound:s5000_2993_seite3.mp3];;2993;2469; missing-media 
1586782687192;d/uL~kXUp%;1701908762985;1249;"aufnehmen; <br>integrieren<br>(≠ integrar, asimilar)";incorporar;hay que incorporar más fruta en la dieta (man muss mehr Obst in die Diät aufnehmen) <br><br>Es muy fácil incorporar un temporizador (Timer) en su presentación.<br><br>refl.: beitreten, sich anschließen: si desea realmente incorporarse a la UE ...<br><br>Anm.: die wörtlichste Entsprechung von «incorporarse» wäre »sich einverleiben« (lat. corpus = der Körper), was aber eher mit «apropiarse» übersetzt wird;[sound:s5000_1249_spanisch.mp3];E18;v;;;[sound:s5000_1249_seite3.mp3];;1249;2470;
1586782687193;IjSUl!_JA{;1701908762985;1250;der Ausschuss<br>(≠ comité, junta);la comisión;"mem und häufige Bed.: die Kommission<br><br>me gustaría trabajar como experta en La Comisión Europea<br><br>comisión parlamentaria; comisión permanente (parlamentarischer Ausschuss; Ständiger Rat)<br><br>auch »die Provision«:<br><br>si la compra, tendré una comisión<br><br>auch: Begehung von Straftaten = comisión de delitos";[sound:s5000_1250_spanisch.mp3];E18;nf;;;[sound:s5000_1250_seite3.mp3];;1250;2471; missing-media 
1586782687194;h0199uvyV<;1701908762985;7078;nach Auffassung der Kommission musste ein Abschluss des Abkommens als zweifelhaft betrachtet werden (die Kommission vertrat die Auffassung, dass ...);la Comisión estimó que la celebración del acuerdo se había de considerar dudosa;oder: a juicio de la Comisión, la celebración del acuerdo era cuestionable<br><br>Anm.: Solche Sätze sind nicht schön und auch nicht sonderlich verständlich, aber sie kommen in Zeitungstexten überall auf der Welt vor und sollen hier nicht ganz fehlen;;E52;esp;;;;;4918A;7433; missing-media 
1586782687195;Lr~+11(h@=;1701908762985;1252;sexuell;sexual;no tuve relaciones sexuales con esa mujer, la señorita Lewinsky (berühmter Satz von Bill Clinton, allerdings nicht auf Spanisch geäußert)<br><br>abuso sexual, delincuente sexual (sexueller Missbrauch, Sexualstraftäter)<br><br>beachte: Geschlechtskrankheiten = enfermedades venéreas;[sound:s5000_1252_spanisch.mp3];E18;adj;;;[sound:s5000_1252_seite3.mp3];;1252;2473;
1586782687196;Cm|W_x*RXE;1701908762985;1253;"vielfältig; <br>unterschiedlich<br>(≠ variado, diferente, distinto)";diverso;mem: Diversität (z.B. Biodiversität)<br><br>nos sentimos especialmente orgullosos de nuestra rica y diversa tradición cultural (wir sind [fühlen uns] besonders stolz auf unsere reiche und vielfältige Kulturtradition)<br><br>las cortezas (Rinden) de árboles de diversas especies <br><br>divers (Geschlecht) = de género diverso;[sound:s5000_1253_spanisch.mp3];E18;adj;;;[sound:s5000_1253_seite3.mp3];;1253;2477;
1586782687197;F!gmDQvcEz;1701908762985;1254;"schleppen; <br>schleifen; <br>mitreißen";arrastrar;el abuelo arrastró su sillón (Armsessel) hasta la ventana<br><br>al tipo le arrastran los cojones (der macht von sich aus keinen Finger krumm, wörtl.: dem Typen schleifen die Eier [nach])<br><br>sentí algo subir arrastrándose por mi brazo (ich spürte, wie etwas meinen Arm hinaufkrabbelte);[sound:s5000_1254_spanisch.mp3];E18;v;;;[sound:s5000_1254_seite3.mp3];;1254;2478;
1586782687198;o<&.{[<Y=B;1701908762985;7079;der Regen schwemmte den Erdboden weg;la lluvia arrastró el suelo;oder: la lluvia se llevó el suelo;[sound:s5000_7079_spanisch.mp3];E18;exp;;;[sound:s5000_7079_seite3.mp3];;1254A;2479; missing-media 
1586782687199;MJXa+_>I/x;1701908762985;1255;(jemanden an ...) gewöhnen;acostumbrar a alguien a ...;hemos acostumbrado al perro a saltar al maletero (Kofferraum);[sound:s5000_1255_spanisch.mp3];E18;v;;;[sound:s5000_1255_seite3.mp3];;1255;2480;
1586782687200;"f_r;-,DAOl";1701908762985;7080;gewöhnlich etwas tun<br>(≠ soler);acostumbrar a hacer algo (intr.);ella acostumbra a llegar sobre las ocho;[sound:s5000_7080_spanisch.mp3];E18;per;;;[sound:s5000_7080_seite3.mp3];;1255A;2481;
1586782687201;DX8gI(OCkR;1701908762985;7081;"sich gewöhnen (an);<br>sich angewöhnen";acostumbrarse;me tendré que acostumbrar a usted (ich werde mich an Sie gewöhnen müssen)<br><br>no te vas a acostumbrar nunca (du wirst dich nie [daran] gewöhnen)<br><br>se ha acostumbrado a tomar leche por la mañana <br><br>acostumbrado = gewöhnt: <br><br>Aunque parezca imposible (auch wenn es unmöglich erscheint), hubo un tiempo en que no estaba acostumbrado al vino. <br><br>acostumbrar a alguien a (jmd. gewöhnen an ...)  ⇒▯<br>acostumbrar a hacer algo (gewöhnlich etwas tun) ⇒▯ ;[sound:s5000_7081_spanisch.mp3];E18;loc;;;[sound:s5000_7081_seite3.mp3];;1255B;2482;
